id,title,content,source_url,major_category,middle_category,supplier_name,amount,currency,province,city,contact_name,email,phone_number,event_time,min_order,unit,supplier_address,created_at,updated_at
1,强森 冷挤压钢筋套筒 45号钢内外直螺纹建筑钢筋连接套筒 钢筋接头,产品特性：45#钢; 表面处理 抛光; 公称直径 37; 长度 62mm; 适用范围 建筑配件。,https://b2b.baidu.com/land?id=d0933c02cd2359412983d19f157b910110,手动工具,套筒,邯郸市强森紧固件制造有限公司,0.62,人民币:元,河北省,邯郸市,武云飞,1203110876@qq.com,13131027275,2025-07-22,1.0,件起,河北省邯郸市永年区飞宇螺丝大世界8排B19,2026-07-28 15:09:27,2026-08-04 11:02:28
3537,强盛 网红帐篷夜市摆摊篷集市帐棚户外家用车棚展览篷,产品特性：绿色 灰色  蓝色; 款式 新款; 形状 弧形/可定制; 用途 遮阳挡雨; 开启方式 手动/电动。,https://b2b.baidu.com/land?id=a029f393207baa273b9e86a546a1531410,广告/展览器材,展览帐篷,福州强盛膜钢结构工程有限公司,98.00,人民币:元,福建省,福建省,刘总,18856721775@126.com,18856721775,2025-07-22,100.0,平方米,福建省福州,2026-07-28 15:09:27,2026-08-04 11:02:28
3538,户外铝合金大棚租售 婚庆活动帐篷 商业展览篷房,产品特性：支持加工定制 是; 风格功能 拆搭灵活 重复利用; 适用人数 200; 颜色 可定制; 帐篷结构 高强度铝合金。,https://b2b.baidu.com/land?id=fd670489efc9c35d7013243fe412632510,广告/展览器材,展览帐篷,高山气膜技术（沈阳）有限公司,59.00,人民币:元,辽宁省,沈阳市,陈经理,chenying@gstent.com,18240299700,2025-07-22,1.0,平方米,辽宁省沈阳市辽中区高山气膜技术(沈阳)有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
3539,铝合金广告宣传展览帐篷户外活动尖顶帐蓬张拉篷,产品特性：丽平; 规格 6m*6m; 加工定制 是; 产品特性 尖顶款式; 帐篷结构 单层帐。,https://b2b.baidu.com/land?id=d0dd34dfe054e6b66b2827753eb3de6710,广告/展览器材,展览帐篷,东莞市丽平实业有限公司,5110.00,人民币:元,广东省,东莞市,郭先生,info@lpoutdoors.com,15989645266,2025-07-22,10.0,套,广东省东莞市王新路-道路107号,2026-07-28 15:09:27,2026-08-04 11:02:28
3540,婚庆喜宴篷房 欧式活动展览帐篷红白事 酒席移动大棚 可定制,产品特性：支持加工定制 是; 适用人数 10人以上; 颜色 多色; 帐篷结构 铝结构; 篷布材质 篷房专用遮光布。,https://b2b.baidu.com/land?id=b520f5f0cc3f853823265e5addb4edee10,广告/展览器材,展览帐篷,浩成建筑科技（常州）有限公司,150.00,人民币:元,江苏省,常州市,吴总,1023433319@qq.com,18068765016,2025-07-22,1.0,平方米,江苏省常州市武进区浩成建筑科技(常州)有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
3541,加工定制工业仓储帐篷 展览篷房大仓库物流蓬房户外临时棚房,产品特性：支持加工定制 是; 底帐防水系数 3000mm; 风格功能 防风防水; 适用人数 150人以上; 颜色 白色/红色,https://b2b.baidu.com/land?id=8798c64e42ec5cf27360f27eadfd231610,广告/展览器材,展览帐篷,常州广瑞篷房技术有限公司,135.00,人民币:元,,,项程,359523738@qq.com,15851955829,2025-07-22,1.0,平方米,遥洛路10号,2026-07-28 15:09:27,2026-08-04 11:02:28
3542,活动赛事运动篷房 拥有全方位的配件选择 品质过硬坚实耐用 常一制造,产品特性：支持加工定制 是; 颜色 支持定制; 帐篷结构 装配式组合结构; 篷布材质 双面PVC; 篷房规格 10米12米15米等跨度齐全。,https://b2b.baidu.com/land?id=db6f430164bd72923ca7d0515553d05010,广告/展览器材,展览帐篷,常州市常一会展篷房有限公司,180.00,人民币:元,江苏省,常州市,戚银珠,944213853@qq.com,15051972213,2025-07-22,1.0,平方米,江苏省常州市武进区常一篷房,2026-07-28 15:09:27,2026-08-04 11:02:28
3543,锡 山移动仓库物流遮阳蓬 伸缩型大棚 活动展览帐篷XY-06,产品特性：方式 推拉; 款式 简约; 使用范围 大排档、厂房、篮球场; 适用人数 50-1000; 形状 长*宽*高。,https://b2b.baidu.com/land?id=bc4708975fcaac4abc5dce005c4c4c2610,广告/展览器材,展览帐篷,江门市湘粤建设有限公司,49.00,人民币:元,广东省,江门市,朱小姐,xiangyuejianshe@163.com,15386022988,2025-07-22,10.0,平方米,广东省江门市新会区新会大道中-道路20号118,2026-07-28 15:09:27,2026-08-04 11:02:28
3544,活动推拉雨棚 户外遮阳篷 展览棚 仓储棚 支持定制,"产品特性：方式 手动; 款式 酒席拆装篷; 使用范围 仓库篷,工地棚,临时厂房,物流棚,卸货棚,仓储棚,停车棚,餐饮棚,大排档棚,夜宵烧烤棚,通道棚,防疫检测棚,隔离棚,喷漆房等; 适用人数 多人; 形状 可定制。",https://b2b.baidu.com/land?id=269afbb86b219f9819489fcf57cce38c10,广告/展览器材,展览帐篷,赣州鑫丽达户外帐篷有限公司,100.00,人民币:元,江西省,赣州市,邓先生,925901395@qq.com,13479957588,2025-07-22,1.0,平方米,江西省赣州市章贡区赣州蓉江新区工商行政管理局(潭口分局)潭口大道37号,2026-07-28 15:09:27,2026-08-04 11:02:28
3545,车展篷房 斯柯达汽车展览 仓储帐篷 移动伸缩推拉蓬,产品特性：车展篷房; 颜色 白色; 是否支持加工定制 是; 适用人数 10人以上; 篷房规格 3米-50米等。,https://b2b.baidu.com/land?id=c481f12bffa806270e8bd2ec3ef819cd10,广告/展览器材,展览帐篷,巴南区风雨户外用品厂,100.00,人民币:元,重庆市,重庆市,谭总,772925689@qq.com,15320490749,2025-07-22,1.0,平方米,重庆市巴南区重庆风雨户外用品厂,2026-07-28 15:09:27,2026-08-04 11:02:28
3546,赞盛 展览展会大棚 电动雨棚 防晒避雨 经久耐用,产品特性：其他; 规格 定制; 可售地 全国; 发货方式 物流; 是否进口 否。,https://b2b.baidu.com/land?id=ca6796b91d67209b445626a49352b35810,广告/展览器材,展览帐篷,长沙赞盛帐篷有限公司,50.00,人民币:元,湖南省,长沙市,王志生,3335812642@qq.com,18932457399,2025-07-22,1.0,平方米,湖南省长沙市长沙县长轴工业园,2026-07-28 15:09:27,2026-08-04 11:02:28
3547,佳亿 展览会活动 电动推拉帐篷 安装简易 源头工厂 交货及时,"产品特性：人数 多人; 形状 圆弧形,两侧排水; 颜色 可定制; 用途范围 仓库; 加工定制 是",https://b2b.baidu.com/land?id=56e76fbd73babe853d19446afac7558d10,广告/展览器材,展览帐篷,南京佳亿篷业有限公司,85.00,人民币:元,,,燕冠楠,ygn901225@163.com,15152075076,2025-07-22,1.0,平方米,润湖大道396号,2026-07-28 15:09:27,2026-08-04 11:02:28
3548,华烨篷房铝合金框架馆顶棚 展览帐篷人字形可定制,产品特性：华烨篷房; 是否支持加工定制 是; 风格功能 展览、体育场馆使用; 适用人数 1000; 颜色 可按需设计,https://b2b.baidu.com/land?id=51856159072d9c725d646bd17a7bc20510,广告/展览器材,展览帐篷,华烨海特斯建筑科技（江苏）有限公司,450.00,人民币:元,,,南经理,info@huaye-css.com,18550558732,2025-07-22,800.0,平方米,俱巷路1012号,2026-07-28 15:09:27,2026-08-04 11:02:28
3549,活动篷房搭建婚庆临时户外帐篷租赁 会展展销会白色顶棚出租 标帝,产品特性：1000kg-8000kg; 颜色 定制; 加工定制 是; 适用人数 大于10人; 帐篷结构 铝合金结构。,https://b2b.baidu.com/land?id=ab76461f8ca08afbc25fdb49ffc9431e10,广告/展览器材,展览帐篷,南京标帝展览装饰工程有限公司,120.00,人民币:元,江苏省,南京市,王标,403639620@qq.com,13605191045,2025-07-22,1.0,件,江苏省南京市玄武区南京国际展览中心龙蟠路90号二层,2026-07-28 15:09:27,2026-08-04 11:02:28
3550,星雨帐棚 展览展示帐篷 用户评价优 抗老化经久用,产品特性：结构 拱形; 用途范围 防风; 颜色 多色可选; 适用人数 多人; 使用范围 户外婚礼用。,https://b2b.baidu.com/land?id=5a6c45c67de9e696296ad59284dfde5a10,广告/展览器材,展览帐篷,山西星雨篷布制品有限公司,108.00,人民币:元,山西省,长治市,卜经理,sxxyzp@139.com,18335585592,2025-07-22,4.0,平方米,山西省长治市潞州区长治市蒋村24号3户,2026-07-28 15:09:27,2026-08-04 11:02:28
3551,铝合金篷房大型户外人字顶蓬房仓储租赁展会展览活动车展帐篷,产品特性：定制 是; 颜色 多种; 耐磨性 强; 可适用人群 多人; 是否进口 否。,https://b2b.baidu.com/land?id=560b1dd1a29c407ca299dbc0ab1cf31810,广告/展览器材,展览帐篷,上海旭能会展服务有限公司,60.00,人民币:元,上海市,上海市,任先生,149921474@qq.com,15021578380,2025-07-22,1.0,平方米,上海市宝山区上海旭能会展服务有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
3552,户外双面广告宣传道旗 不锈钢/镀锌板材质旗杆,产品特性：组装; 形状 立式方形; 颜色 黑色; 用途 广告宣传; 加工定制 是。,https://b2b.baidu.com/land?id=1950827cea7a15068b09ffe297903c0510,广告/展览器材,广告旗杆,成都原创金三秒广告有限公司,100.00,人民币:元,四川省,成都市,苟尧,734461508@qq.com,18482210271,2025-07-22,30.0,个,四川省成都市郫都区白马村二组,2026-07-28 15:09:27,2026-08-04 11:02:28
3553,5米钢板道旗租赁 广告旗杆出租 众恒文化现货直租,产品特性：众恒文化; 工艺 镀锌; 形状 柱状; 颜色 金属色; 加工定制 是。,https://b2b.baidu.com/land?id=a45816ab08d2af2bc100e729bcde007f10,广告/展览器材,广告旗杆,成都众恒文化传播有限公司,70.00,人民币:元,成都市,成都市,谭建伟,19628547@qq.com,13008113211,2025-07-22,1.0,个,成都市武侯区龙江路14号1幢1层106号,2026-07-28 15:09:27,2026-08-04 11:02:28
3554,高效便捷 旅游景区用 智能升旗系统 自动控制 江海电子,产品特性：筋高度 136; 响应速度 快; 服务 优良; 是否进口 否; 工艺 精湛。,https://b2b.baidu.com/land?id=ddffaabd625740691de5d26702157c8010,广告/展览器材,广告旗杆,江海电子工程（江苏）有限公司,100.00,人民币:元,江苏省,常州市,申天红,33632331@qq.com,13365236288,2025-07-22,1.0,套,江苏省常州市新北区天安工业村-A座加长五层,2026-07-28 15:09:27,2026-08-04 11:02:28
3555,刀旗定制户外彩 旗沙滩旗注水旗杆3米5米道旗帜定做广告开业大旗,产品特性：支持加工定制 是; 是否支持加印LOGO 是; 是否进口 否; 是否专利货源 否; 包装规格 可选。,https://b2b.baidu.com/land?id=ebd89846267706c89ce18e038cc1488210,广告/展览器材,广告旗杆,藁城区思瑞宫灯厂,13.00,人民币:元,河北省,石家庄市,李永亮,153874871@qq.com,18713136307,2025-07-22,1.0,件,河北省石家庄市藁城区梅花镇屯头村新风西路24号,2026-07-28 15:09:27,2026-08-04 11:02:28
3556,变径旗杆不锈钢定制 锥形旗 杆工厂直营 抗风耐腐蚀 户外用,产品特性：精抛; 加工定制 是; 抗风能力 强; 型号 202; 是否合格品 是。,https://b2b.baidu.com/land?id=90b0feb0496392aa2337b9de14409fef10,广告/展览器材,广告旗杆,四川丰泽不锈钢有限公司,200.00,人民币:元,四川省,成都市,徐斌,977347503@qq.com,18980413797,2025-07-22,1.0,米,四川省成都市金牛区量点不锈钢301号,2026-07-28 15:09:27,2026-08-04 11:02:28
3557,厂家批发水滴旗旗杆运动会户外沙滩旗水袋底座彩旗广告旗帜,产品特性：场景 展会/房产/商场赛场/庆典/商场/户外等; 使用寿命 5年; 安装方式 置地式; 单双面 单面; 材质 纯铝表面喷塑。,https://b2b.baidu.com/land?id=d59c3aac768b90bbdf5b5dfbdbdcfb8310,广告/展览器材,广告旗杆,江苏卓高广告器材有限公司,188.00,人民币:元,江苏省,泰州市,田经理,zhuogao@jstena.com,18936833683,2025-07-22,1.0,个,江苏省泰州市泰兴市卓高广告器材珊瑚镇工业园区,2026-07-28 15:09:27,2026-08-04 11:02:28
3558,电动标杆装置 可移动性方便携带重心稳定精准定位,产品特性：球直径 230mm; 成品效果 精致; 执行标准 国标; 颜色 银白色; 材质 304不锈钢,https://b2b.baidu.com/land?id=3506a5b0559a47e555033c460d5b88ae10,广告/展览器材,广告旗杆,山东华冠舞台设备有限公司,3000.00,人民币:元,,,顾建华,1017506053@qq.com,15201580228,2025-07-22,1.0,米,山东德州,2026-07-28 15:09:27,2026-08-04 11:02:28
3559,厂家可生产6-20米户外 电动不锈钢旗杆 学校企业户外用,产品特性：方式 电动; 加工定制 是; 是否进口 否; 颜色 银白色; 运输 物流。,https://b2b.baidu.com/land?id=c986bb202cd238c9986a96ca7158ad4e10,广告/展览器材,广告旗杆,江苏圣旗伟业智能科技有限公司,350.00,人民币:元,江苏省,泰州市,钟娟,872530853@qq.com,18921727546,2025-07-22,1.0,米,江苏省泰州市兴化市圣旗伟业,2026-07-28 15:09:27,2026-08-04 11:02:28
3560,罗马道旗铁质注沙旗杆定制 工厂户外楼盘广告道旗路边广告宣传,产品特性：焊接打磨; 形状 可按需定制; 颜色 黑色; 用途 广告宣传; 加工定制 是。,https://b2b.baidu.com/land?id=7d651fc27c30b6c49ae21244de94a4f410,广告/展览器材,广告旗杆,安徽力维体育器材有限公司,600.00,人民币:元,安徽省,合肥市,卢经理,8782495469@qq.com,13215661128,2025-07-22,1.0,个,安徽省合肥市长丰县力维体育瑞丰路3号,2026-07-28 15:09:27,2026-08-04 11:02:28
3561,义豪定制灯杆文化牌 创建文明城市道旗 道边文化宣传牌,产品特性：烤漆; 形状 多种形状; 颜色 多色; 用途 宣传，展示; 加工定制 是。,https://b2b.baidu.com/land?id=fd81ccfa716fd1b678a88627823bd2f010,广告/展览器材,广告旗杆,河北义豪环保科技有限公司,188.00,人民币:元,河北省,石家庄市,崔艳锋,693298082@qq.com,19932118175,2025-07-22,1.0,个,河北省石家庄市栾城区东许营村,2026-07-28 15:09:27,2026-08-04 11:02:28
3562,瑞思杰学校企业9米10米12米广告旗杆旗帜厂家专供,产品特性：圆形; 颜色 原色; 可是卖地 全国; 表面处理 砂光、亮光; 厚度 2.0mm~5.0mm。,https://b2b.baidu.com/land?id=c4db787408b04e295edb7d73c803940010,广告/展览器材,广告旗杆,成都瑞思杰智能科技有限公司,150.00,人民币:元,四川省,成都市,吴,511645000@qq.com,18381071292,2025-07-22,1.0,米,四川省成都市彭州市彭州鑫和工业园-E2栋,2026-07-28 15:09:27,2026-08-04 11:02:28
3563,户外广告电动旗杆 内置电机同步升降功能 不易折断撕裂 龙兴隆,产品特性：可定制; 发货方式 物流运输; 表面处理 拉丝面、亮面; 别名 旗杆; 工艺 无缝焊接一体成型。,https://b2b.baidu.com/land?id=4d32a646337ae63209192e86a3b19d8710,广告/展览器材,广告旗杆,苏州龙兴隆金属制品有限公司,200.00,人民币:元,江苏省,苏州市,刘经理,120499089@qq.com,18862198543,2025-07-22,1.0,米,江苏省苏州市,2026-07-28 15:09:27,2026-08-04 11:02:28
3564,佳旭定制广告牌路灯道旗杆小区公园广告灯箱双面户外宣传栏,产品特性：江苏佳旭公共设施; 工艺 激光切割; 尺寸 定制; 颜色 定制; 规格 定制。,https://b2b.baidu.com/land?id=a5d02828d823e0c40b022784a316ee6c10,广告/展览器材,广告旗杆,江苏佳旭公共设施有限公司,550.00,人民币:元,江苏省,徐州市,周经理,3609126320@qq.com,17772257745,2025-07-22,1.0,平方米,江苏省徐州市云龙区绿地城市广场-LOFT2913室,2026-07-28 15:09:27,2026-08-04 11:02:28
3565,钢标电动升旗杆 酒店广场体育馆 6米12米户外不锈钢旗杆,产品特性：机械加工; 形状 锥形一体; 颜色 银白色; 用途 户外; 加工定制 是。,https://b2b.baidu.com/land?id=0f1bc67ed59dd17c497cb6d3f77e62f210,广告/展览器材,广告旗杆,佛山市泓能金属科技有限公司,248.00,人民币:元,广东省,佛山市,郭小姐,496513547@qq.com,18675181059,2025-07-22,3.0,米,广东省佛山市南海区里水镇岗联工业区自编26号,2026-07-28 15:09:27,2026-08-04 11:02:28
3566,耀龙集团定制生产10米20米30米40米不锈钢铝合金旗杆,产品特性：表面拉丝; 形状 圆形; 颜色 原色; 用途 各大场所; 加工定制 是。,https://b2b.baidu.com/land?id=e9adcc3a873396d85ab21240bc39ee7810,广告/展览器材,广告旗杆,广东耀龙金属科技有限公司,398.00,人民币:元,广东省,佛山市,陈步跃,1624297976@qq.com,18927720318,2025-07-22,1.0,套,广东省佛山市禅城区不锈钢总部大厦19楼,2026-07-28 15:09:27,2026-08-04 11:02:28
3567,定制不锈钢旗杆 适用于企事业单位酒店小区户外展会广场学校等,产品特性：锥形一体  分段; 加工定制 是; 产品名称 旗杆; 材质 不锈钢; 配置 手动内置电动外置。,https://b2b.baidu.com/land?id=712192653fcc421d65dc1e1f5645af1110,广告/展览器材,广告旗杆,成都泰诚祥门业有限公司,240.00,人民币:元,四川省,成都市,邓经理,363665065@qq.com,13808084406,2025-07-22,6.0,米,四川省成都市武侯区高升桥路9号,2026-07-28 15:09:27,2026-08-04 11:02:28
3568,户外停车场智能车牌识别系统 广告道闸不锈钢旗杆生产定制厂家,产品特性：15m; 抗风等级 13; 配置 手动内置; 球头 风动球头; 升降方式 手摇。,https://b2b.baidu.com/land?id=7358b7fb77fc80e427ae27265e1dd42e10,广告/展览器材,广告旗杆,徐州易顺公共设施有限公司,291.00,人民币:元,江苏省,徐州市,王小礼,1300277879@qq.com,13382672831,2025-07-22,1.0,米,江苏省徐州市云龙区徐州易顺公共设施有限公司,2026-07-28 15:09:27,2026-08-04 11:02:28
3569,户外旗杆不锈钢广告工程定制落地手摇升降国旗杆12米15米18米6米,产品特性：表面拉丝; 形状 圆形; 颜色 原色; 用途 学校工地; 加工定制 是。,https://b2b.baidu.com/land?id=d5ae763e8779f92ce822176b684915ec10,广告/展览器材,广告旗杆,佛山市泓能金属科技有限公司,248.00,人民币:元,广东省,佛山市,郭小姐,496513547@qq.com,18675181059,2025-07-22,3.0,米,广东省佛山市南海区里水镇岗联工业区自编26号,2026-07-28 15:09:27,2026-08-04 11:02:28
3570,明星应援粉丝见面会出租包安装铁板道旗底座不锈钢旗杆演出,产品特性：炫彩; 高度 5m; 抗风等级 6级; 配置 手动内置; 球头 圆球头。,https://b2b.baidu.com/land?id=770ccc0df53129ead845ac4e5b72e30610,广告/展览器材,广告旗杆,佛山炫彩创意装饰广告有限公司,120.00,人民币:元,广东佛山市,广东佛山市,陈斌,,17765267546,2025-07-22,1.0,个,广东佛山市,2026-07-28 15:09:27,2026-08-04 11:02:28
